Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
2010-02-08,26.049045,34.068521000000004,51.280856,44.32456,20.976753,58.113126,25.492248999999997,27.391744,12.991203,140.909312,25.00212,109.65550400000001,16.225970999999998,52.186690000000006,33.160556,22.398242,52.720859999999995,67.653196,29.594423,23.975637,28.417078000000004,14.667339000000002,51.306064,42.548287,29.934834999999996,57.577705,19.922923,20.298424,46.226597,55.98349399999999
2010-02-09,26.326814000000002,34.763040999999994,52.919649,46.724964,21.324876999999997,59.090931999999995,26.038684,27.726243,12.991203,142.205566,25.246982,110.852108,16.477535999999997,52.513013,33.767472,22.976809,53.265499,68.6916,29.497366999999997,24.226465,28.978002000000004,14.700223999999999,51.936772999999995,42.999359999999996,30.479776,58.563741,19.975697,20.570311,46.50607,56.722979
2010-02-10,26.183238,34.957506,52.742481000000005,46.393275,21.208835999999998,58.62689,25.966507,27.902784999999998,13.066151,143.268679,25.05459,110.492226,16.511079000000002,52.487912,34.189675,22.883218,52.99737,68.604341,29.278987,24.209166,29.038266999999998,14.585123000000001,51.861088,43.103453,30.211923,58.669391000000005,20.094623000000002,20.656172,46.497338,56.418486
2010-02-11,26.659610999999998,35.457561,53.672605000000004,49.011897999999995,21.360583,59.43896899999999,26.102833,28.023575,13.132774,143.660352,25.351922000000002,111.319956,16.821342,52.638523,34.321615,23.066148000000002,53.449838,70.044136,29.828978999999997,24.321607,29.181976000000002,14.692004,52.104963,43.545853,30.590611,58.731018000000006,20.455,20.777804,46.357601,56.757780000000004
2010-02-12,26.889071,35.577942,52.839923999999996,49.055541,21.208835999999998,59.405508,25.886312,27.93995,12.949564,143.548435,25.360667000000003,111.562872,17.131607000000002,52.479546,34.260044,22.964047,53.282256999999994,69.092998,29.86133,24.157270999999998,28.968732,14.634452,51.936772999999995,43.762715,29.7224,57.83302,20.368509,20.699098,46.200396999999995,56.374991
2010-02-16,27.294328000000004,36.689175,54.266110999999995,49.858584,21.423067,61.06193199999999,26.255202,28.311615000000003,13.357622000000001,146.784408,25.74545,112.66950700000001,17.374786,53.224233,35.245184,23.321398000000002,53.634178000000006,70.218662,30.459852,24.635203,29.506478,14.568679000000001,52.836587,44.768953,29.214403000000004,58.396471,20.632785000000002,20.877969,46.77681,57.662564
2010-02-17,27.180265000000002,36.16134,54.762179,50.190277,21.48555,60.936443000000004,26.567954999999998,28.673990000000003,13.449225,146.65385,26.252663000000002,113.659176,17.324473,53.533820999999996,35.218798,23.538362,53.843654,70.389938,30.201032,24.843754999999998,29.891245,14.527572,52.853404000000005,44.890396,30.064141999999997,59.67684200000001,20.762521,20.849354,47.213487,57.210175
2010-02-18,27.231261,36.253944,55.71001999999999,50.460869,21.673003,61.588981000000004,26.960897999999997,28.822656,13.524175,145.22704,26.497524,114.990729,17.475413,53.994021,35.544245000000004,23.785103,54.02799399999999,71.241926,30.160591999999998,25.173961,29.872702,14.576901000000001,53.307515,45.74917,30.19345,60.350258,20.892257,20.856503,46.698209000000006,57.38416899999999
2010-02-19,27.062179999999998,36.170602,56.330103,50.844933000000005,21.744413,61.94871,27.289690000000004,29.01778,13.465881,145.64668799999998,26.366348,114.432919,17.458641,53.800103,35.21,23.704273999999998,54.24584399999999,71.602041,30.322354999999998,25.000169,29.830978,14.790663,53.357973,45.870612,29.500728999999996,60.71354300000001,20.856219,20.763493,46.715676,57.305873999999996
2010-02-22,26.894444,36.050216999999996,56.666720999999995,50.652899,21.690854,61.036834999999996,27.249595000000003,28.915573,13.532503,146.14095600000002,26.515014,114.127017,17.50057,53.530302,35.931264,23.559632,54.27098,70.864241,30.023093,24.965409,29.812434999999997,14.757776999999999,53.332742,46.009403000000006,30.553668,60.60721899999999,20.880245000000002,20.749181,47.012615999999994,56.896980000000006
2010-02-23,26.443565000000003,35.124190999999996,55.60372099999999,49.457062,21.467697,60.26718399999999,27.009016,28.729740000000003,13.282672,146.131621,26.891052000000002,113.77613500000001,17.098064,53.378538,35.078063,23.325653,54.354775,70.012253,29.529716999999998,24.617823,29.728990999999997,14.527572,53.156144,45.419539,30.304288,60.066715,20.690447,20.563155,46.829209999999996,56.496788
2010-02-24,26.926645,35.568683,56.232661,49.718924,21.72656,60.518154,27.249595000000003,29.166446,13.424242999999999,147.651693,27.424501,114.792794,17.358016,53.496576,35.931264,23.46604,54.681557,70.328455,29.869419,24.878512,30.099852000000002,14.642674,53.727987,45.792541,31.052426,60.802155000000006,20.572722,20.720566,47.091215000000005,57.02747900000001
2010-02-25,27.106461,35.226054,55.692303,49.570537,21.717634,60.32574399999999,26.880707,29.138571999999996,13.340446,145.889161,27.424501,114.32495300000001,17.299316,53.353242,35.746551000000004,22.598187,54.402696,70.038602,29.578246999999998,24.852445,30.670049,14.544015,53.568208999999996,45.757843,30.89541,60.846455000000006,20.476623,20.663320000000002,47.292089000000004,56.67078299999999
2010-02-26,27.458044,35.364956,55.949194999999996,49.797483,21.717634,60.484696,27.041093,29.027071999999997,13.457760999999998,146.13217,27.28458,114.405929,17.215462,53.117167,36.916407,22.428020999999998,53.954834,70.398724,29.828978999999997,24.913272,31.337593,14.428912,53.21501,45.619051,31.274098,60.828736,20.488635000000002,20.699098,47.222219,56.548984999999995
2010-03-01,28.04445,35.309397,56.69329499999999,50.495782,21.958644,60.911347,27.289690000000004,29.305821999999996,13.323685999999999,146.309741,27.485715999999996,115.67451000000001,17.50057,53.445987,36.793265000000005,22.662001,54.064688000000004,70.776409,30.144415999999996,25.217411,31.63428,14.593344,53.408427,46.044102,31.440352,61.705943999999995,20.858622,20.742025,47.073751,56.896980000000006
2010-03-02,28.025665000000004,35.550162,57.083063,50.757646,21.967570000000002,61.338004000000005,27.289690000000004,29.621736,13.323685999999999,148.375319,27.424501,114.639847,17.358016,53.48814300000001,36.608549,22.674763000000002,54.14074,71.25949,30.241471999999998,24.730788,31.536929999999998,14.470021,53.576617000000006,46.226265000000005,31.357225,61.803413,20.769728,20.935208,46.80301,56.975276
2010-03-03,28.090083,35.448299,57.091917,51.124252,22.172874,61.179052,27.474133000000002,29.398737,13.432623000000001,147.412633,27.520696,114.15400700000001,17.207076,53.45441999999999,36.529385,22.942776000000002,53.768930000000005,71.145309,30.095886,24.730788,31.356136,14.239815,53.442066000000004,46.078796999999994,31.495766999999997,61.670501,20.853818,20.842198,46.864144,56.923079
2010-03-04,28.275264,36.013176,58.066338,51.019508,22.271064000000003,61.137227,27.714715999999996,30.262859000000002,13.49966,152.917707,27.494462,114.01005900000001,17.215462,53.597751,36.872425,23.172501999999998,53.599925,71.162873,30.039269,24.878512,31.477148,14.248037,53.542978000000005,46.4518,30.433595,62.352779000000005,20.911476999999998,20.942363,47.12615,56.896980000000006
2010-03-05,29.38099,37.226271999999994,60.174617000000005,51.700348999999996,22.503145,62.157855000000005,28.043506,30.866816999999998,13.700772,156.254392,27.809282,114.486899,17.433486,53.994023,37.655263,23.270348000000002,53.80272900000001,72.410116,30.322354999999998,24.843754999999998,31.798296999999998,14.371360999999998,53.559798,46.790104,31.163264,63.132518000000005,21.264647,20.913748000000002,47.283353999999996,57.827863
2010-03-08,29.398433,36.772517,59.563391,51.42103,23.324363,62.442289,28.364275,30.83894,13.633735,158.74055800000002,27.949203000000004,113.731154,17.416714000000002,54.128919999999994,37.461752000000004,23.168247,55.02801899999999,71.417591,30.209119,24.878512,32.031013,14.264481,53.139325,46.955933,30.572138,62.698345999999994,21.773979,21.199939,47.292089000000004,57.836565
2010-03-09,29.927146999999998,36.763258,60.050601,51.656706,23.324363,62.157855000000005,28.268046999999996,30.950442,13.818087,157.81526599999998,27.91044,112.95741100000001,17.559268,54.187939,37.31222,23.049131,55.011115000000004,72.014861,29.958389,25.026237,32.082211,14.165821,53.23183,46.755193,30.553668,63.602134,21.658659,21.400277,47.213487,58.097556000000004
2010-03-10,30.171371999999998,36.781779,62.017151,51.307555,23.092281,61.873415,28.227947999999998,30.969026,13.834847,160.703324,27.936870000000003,113.02038999999999,17.768906,54.20480500000001,37.760813,23.057639,54.875914,71.637175,29.659127,25.173961,32.170644,14.100048000000001,52.98795500000001,46.161698,30.701449,63.610997,21.987803,21.285801,47.101946000000005,58.480352
2010-03-11,30.259943,37.142928999999995,62.070299,51.412302000000004,23.181542999999998,61.898511,28.348237,31.415024,13.809707000000001,162.170714,28.306896000000002,114.80179299999999,17.819219,54.145786,37.980711,22.989014,55.104068000000005,71.373678,30.141323999999997,25.356445,32.463865000000006,14.215151,53.12250600000001,46.798832,30.941591,63.832515,22.280909,21.350195000000003,47.400559,58.480352
2010-03-12,30.407549,37.744844,61.857701,52.686698,23.101206,61.672637,28.46051,31.303521999999997,14.278970000000001,163.525964,28.588820000000002,115.10769499999999,17.83599,54.11206,37.954324,22.881789,55.374476,71.479074,30.370162,25.434652,32.53368,14.042497000000001,53.248649,46.39735,30.396649,63.380617,22.403438,21.271489000000003,47.339079999999996,58.114959999999996
2010-03-15,30.03718,37.689285,61.47679300000001,51.90984,23.279732,61.547149,28.452489,31.331398999999998,14.488462,162.189411,28.800259999999998,115.00872700000001,17.752135,54.44088000000001,37.883955,23.010460000000002,55.712487,71.373678,30.852358000000002,25.452032,32.761741,14.190485999999998,53.568208999999996,46.022052,30.045669,63.65529599999999,22.201628,21.364506,48.674057,57.679968
2010-03-16,30.119041999999997,37.893009,60.874426,51.892383,23.342216,61.89015,28.821378000000003,31.359272999999998,15.142076000000001,164.675577,28.676919,115.764472,18.456518,54.407154000000006,38.033487,23.031905,55.83079,71.725014,31.007640000000002,25.521549,32.757085,14.190485999999998,53.425247,46.126785,30.525957000000002,64.151501,22.019036,21.414589000000003,49.174678,57.91486
2010-03-17,30.074753,37.976351,61.459072,52.564496,23.440406,62.467385,29.262442,31.359272999999998,15.116938000000001,165.09616599999998,28.65049,114.945748,18.649384,54.508331999999996,38.517261,23.091951,56.092746,72.181747,31.122062,25.747479000000002,32.989801,14.149377,53.828903000000004,46.248978,30.248869,63.965427000000005,21.985401,21.571992,49.113195000000005,58.602149
2010-03-18,30.14588,37.967092,62.778968000000006,52.171702,23.511816,62.54268100000001,29.727559000000003,31.387146,15.242632999999998,165.853228,28.54477,115.503565,18.615842999999998,54.854012,38.385321999999995,23.139129999999998,56.346256000000004,73.49046700000001,31.424455,25.730101,34.749136,14.165821,53.593436,46.589365,31.024718,64.24010600000001,21.653853,21.67932,49.130761,58.628246999999995
2010-03-19,29.82382,37.346656,62.646092,51.822551000000004,23.342216,62.726729000000006,29.559155,31.257064,15.142076000000001,166.27381599999998,28.509528000000003,114.90076100000002,18.439746,54.896170999999995,38.218201,23.482249,56.219501,71.988512,31.105715999999997,25.712721,34.218540999999995,13.902729999999998,53.68594100000001,46.659186,31.763621,64.89579599999999,21.343929,21.758018,48.603797,58.323754
2010-03-22,30.159292999999998,38.041176,63.700235,52.32882,23.458258999999998,62.291704,30.304949,31.545106,15.142076000000001,164.647539,28.78264,115.14368400000001,18.649384,54.887738,38.473283,23.392181,56.625115,71.88310899999999,31.301862,25.721411,34.386096,14.100048000000001,53.719579,46.598091,30.756864,64.337574,21.44003,21.929741,48.849713,58.262856000000006
2010-03-23,30.643726,38.18934,63.939406999999996,54.47609,23.779603,62.551042,30.721953999999997,31.600853999999998,15.359948000000001,163.404455,28.712161,116.39426,19.009961999999998,55.106953000000004,39.212139,23.718142999999998,56.912420999999995,72.331063,31.465319,25.964721,34.67001,14.420691,54.266192000000004,47.043214,30.627557,64.762885,21.617817000000002,22.165848999999998,49.086847999999996,58.245452
2010-03-24,30.779252000000003,37.976351,64.063423,54.170584999999996,23.610004999999997,61.848318000000006,31.090842,31.953937,15.460505,163.011905,28.474287,115.63851499999998,18.80871,54.59264399999999,39.528788,23.426492,56.447661,71.681095,31.06485,25.764859,34.153381,14.478242000000002,53.492523999999996,47.18286,30.221161,64.718585,21.322307000000002,21.793797,48.814584,57.853962
2010-03-25,30.414257,38.356021999999996,64.214012,54.240413000000004,23.592152,61.739565,30.337027000000003,32.604352,15.334807999999999,163.469873,28.738590000000002,116.277308,18.741625,54.44088000000001,39.528788,23.503694,56.532162,71.083825,30.876875,26.077687,34.241814,14.297366,53.50093199999999,47.200316,30.590611,64.922377,21.721125,21.686476000000003,48.840932,57.679968
2010-03-26,30.984563,38.078215,64.302594,54.502275,23.627857000000002,62.266608,30.224756,32.808769,15.368328,161.57254,28.853121999999995,116.29529199999999,18.649384,54.280683999999994,39.599157,23.43936,56.836371,71.145309,30.590828000000002,25.773549,34.390752,14.091826000000001,53.559798,47.435966,30.138034,65.232508,21.682684,21.729403,48.753102,57.888762
2010-03-29,31.184509000000002,38.411584999999995,65.649064,55.410065,23.663563,62.935874,30.248815999999998,32.669393,15.418605,162.675431,28.720969,115.692495,18.724854,54.651663,39.458422999999996,23.490827,56.675815,71.461511,30.966777,25.712721,34.427987,14.206929999999998,53.593436,47.793808,30.331996000000004,65.569212,21.680281,21.786641,48.955109,58.549952000000005
2010-03-30,31.648812,38.402285,65.135279,55.130745999999995,23.788529999999998,62.994434999999996,30.296928,32.613642,15.334807999999999,160.179924,28.800259999999998,115.854448,18.73324,54.719115,39.212139,23.533717000000003,56.819467,74.026253,30.778803000000003,25.869135,34.353516,14.190485999999998,53.534569999999995,47.069396999999995,30.535195,65.684399,21.862873,22.344720000000002,49.104414,58.33245600000001
2010-03-31,31.534748999999998,38.374381,64.32031500000001,54.860153000000004,23.235101999999998,63.437821,29.863889,32.437102,15.251013,159.478938,28.500715999999997,115.3866,18.691313,54.97205,39.361667,23.589474,56.380056999999994,73.402635,30.525444,25.452032,34.209234,14.100048000000001,53.206602000000004,47.078123,30.174977000000002,65.22364499999999,21.870079999999998,22.194473000000002,48.832147,58.271556999999994
